PK,실소유(연)면적,공부면적,건물구분,건물용도,준공년도,20년 4월,20년 5월,20년 6월,20년 7월,20년 8월,20년 9월,20년 10월,20년 11월,20년 12월,21년 1월,21년 2월,21년 3월,21년 4월,21년 5월,21년 6월,21년 7월,21년 8월,21년 9월,평균
11545-245,2622.91,2622.91,사무소,교육연구 및 복지시설,,5.772254218,4.247574258,4.680933475,5.200059083,7.081637898,7.384461169,4.478967456,6.229758811,9.489636237,12.91048284,13.9985339,9.6976386,6.867096162,10.98916476,11.20949133,6.626145419,8.216470623,6.586406153,141.6667124
11545-245,1175.2,1175.2,사무소,교육연구 및 복지시설,,5.772254218,4.247574258,4.680933475,5.200059083,7.081637898,7.384461169,4.478967456,6.229758811,9.489636237,12.91048284,13.9985339,9.6976386,6.867096162,10.98916476,11.20949133,6.626145419,8.216470623,6.586406153,141.6667124
11545-245,4037.1,4037.1,기타,미등록,,5.772254218,4.247574258,4.680933475,5.200059083,7.081637898,7.384461169,4.478967456,6.229758811,9.489636237,12.91048284,13.9985339,9.6976386,6.867096162,10.98916476,11.20949133,6.626145419,8.216470623,6.586406153,141.6667124
11545-6036,2581.2,2581.2,기타,교육연구 및 복지시설,20000601,10.79575878,9.021360196,10.19617096,12.77037308,15.93568828,17.0469385,10.74914771,12.49918142,14.52782218,15.66343728,15.22063214,11.48115334,12.46210443,21.11269477,23.85851037,14.9949922,17.69737476,16.71324563,262.746586
11545-17660,3887.02,3887.02,사무소,자동차관련시설,20040607,8.561250006,8.563372455,10.86622914,11.26524947,12.23945336,11.32043313,8.792596899,9.672705569,11.05158965,12.7000247,11.49305895,9.563753209,10.25637892,19.17420029,22.02111129,12.29534451,13.0919702,11.98546702,214.9141888
11560-2413,3804.2,3804.2,사무소,문화 및 집회시설,,6.085247884,4.241167657,3.803099206,4.742850008,4.339480048,4.320685032,3.524065507,5.599469008,14.26180274,5.571276484,6.694640135,4.914173808,4.964052889,9.701119815,9.880395353,6.499461122,3.996109563,4.343094475,107.4821907
11560-3744,2784,3541,기타,교육연구 및 복지시설,19700120,14.15383814,11.92603804,15.22132569,21.24013847,26.26947619,24.73786362,13.43987561,18.57586334,26.4768512,34.80542658,32.60330148,23.65951358,13.1841131,23.23982606,25.44392616,18.16210083,31.13192642,19.48337589,393.7547804
11560-3827,4382.08,4382.08,사무소,교육연구 및 복지시설,20080118,10.83161421,9.117759146,10.60883188,13.31171498,16.54362768,15.81001488,9.218168085,10.89813513,15.1215861,21.44985943,16.74193534,13.5162982,10.53101495,17.46487969,20.41690248,14.26622745,16.80908381,15.46799693,258.1256504
11560-100218679,1891.03,1891.03,기타,판매 및 영업시설,,122.4057789,106.5095477,137.0470061,178.4519548,191.8556289,184.5306526,159.1077349,122.21382,106.2943211,131.7070591,115.5243439,101.1099771,109.1707958,204.2442478,254.7817856,168.7144043,184.1554603,182.0220991,2759.846618
11560-100218682,3580.83,3580.83,기타,판매 및 영업시설,,83.49307284,85.90529291,108.3264215,114.3266366,124.5507327,125.5560163,100.9999078,88.920376,91.68202623,97.89881117,93.77630326,81.67526802,84.87312997,179.4949774,210.3492766,117.6251037,132.6936073,116.5261266,2038.673087
11560-4665,4403.14,4403.14,사무소,업무시설,19961205,17.73047189,14.6926398,15.05300763,20.42167635,22.7481411,24.49751768,16.50759458,16.85234855,21.07933202,27.76643486,26.76027789,20.5890569,18.54863802,31.92846469,33.24127782,21.73324037,26.92953211,22.74689199,399.8265443
11560-1469,25166.15,25166.15,사무소,자동차관련시설,,3.688582033,3.069032155,2.704006556,2.859167004,3.168177606,3.809347308,3.01847671,3.33152738,4.044435586,5.223371088,4.740091609,3.827909782,3.468343735,6.344653729,6.236772996,3.193728306,3.643376949,3.353365585,69.72436612
11560-1381,3321.6,3768.24,사무소,교육연구 및 복지시설,,8.271555282,6.823735014,7.769636774,11.28278577,10.83950391,7.881018355,6.639408318,9.641240108,11.96762818,14.24000881,14.78274853,11.79775023,9.529157132,17.32755112,20.50515258,10.73822242,11.66560735,10.37251489,202.0752248
11560-1381,9807.01,9807.01,기타,숙박시설,,8.271555282,6.823735014,7.769636774,11.28278577,10.83950391,7.881018355,6.639408318,9.641240108,11.96762818,14.24000881,14.78274853,11.79775023,9.529157132,17.32755112,20.50515258,10.73822242,11.66560735,10.37251489,202.0752248
11560-1381,2833.07,2833.07,사무소,문화 및 집회시설,,8.271555282,6.823735014,7.769636774,11.28278577,10.83950391,7.881018355,6.639408318,9.641240108,11.96762818,14.24000881,14.78274853,11.79775023,9.529157132,17.32755112,20.50515258,10.73822242,11.66560735,10.37251489,202.0752248
11560-100195234,1103.56,1103.56,사무소,업무시설,20100504,26.03075501,21.04937656,20.03765088,20.65066693,22.60434412,23.18745696,19.61900576,23.6933198,31.40835115,44.2069303,45.67468013,31.64757693,23.32202146,37.12983435,44.71528508,24.77980354,30.45892385,26.59393236,516.8099152
11560-6934,1356.73,1356.73,기타,제1종 근린생활시설,19850226,7.37896482,6.553500873,6.278346224,5.838500471,6.422953047,6.878866224,7.382981676,8.479583415,8.740679068,9.051985422,8.837083616,6.232152378,4.418541808,7.587841341,7.214273716,3.346041206,3.579018865,4.018864617,118.2401788
11560-1223,4710.16,4710.16,사무소,업무시설,,4.023021536,4.193858771,4.525588454,2.595944593,3.713667625,3.912208195,3.637305867,3.601078428,3.225307546,3.695198734,3.648316167,3.799263827,4.054276581,8.342966,9.169093668,4.227955184,3.739595105,4.173969197,78.27861548
11560-100192535,2832.4,2832.4,사무소,교육연구 및 복지시설,20100111,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.223308855,0.132043497,0.048545403,0.048545403,0.048545403,1.952496112
11560-100192535,2832,2832,기타,교육연구 및 복지시설,20100111,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.223308855,0.132043497,0.048545403,0.048545403,0.048545403,1.952496112
11560-100192535,2832,2832,기타,교육연구 및 복지시설,20100111,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.111654427,0.223308855,0.132043497,0.048545403,0.048545403,0.048545403,1.952496112
11560-14327,4234,4234,기타,교육연구 및 복지시설,19870330,14.09204492,7.8736256,8.685789296,10.64047175,12.49712599,15.18603971,9.088195087,8.985265469,15.57815254,17.73036183,25.34960423,20.68101087,14.37093517,19.1429483,21.63384504,19.17039619,27.96107567,26.33772856,295.0046162
11560-14327,5613,5613,기타,기타,19870330,14.09204492,7.8736256,8.685789296,10.64047175,12.49712599,15.18603971,9.088195087,8.985265469,15.57815254,17.73036183,25.34960423,20.68101087,14.37093517,19.1429483,21.63384504,19.17039619,27.96107567,26.33772856,295.0046162
11560-100257809,3611.31,2211.04,기타,업무시설,20200324,3.662670812,4.698422875,5.701039221,6.703557725,7.776065647,9.624229823,6.745760105,6.753815737,7.346964637,8.407014051,9.173864553,7.279584331,7.743093,14.17328106,15.19931418,8.603806291,12.41813171,10.50519634,152.5158121
11560-1923,2564.91,2564.91,사무소,관광휴게시설,20020926,13.30176726,12.00548717,11.85829921,12.62659672,13.26743655,11.60811912,18.18185732,23.56072912,35.6822304,43.77677939,34.99956235,23.73909094,15.65598552,24.88857767,23.58874613,12.94543821,13.16681207,12.15267514,357.0061903
11560-1923,1794.65,1794.65,기타,미등록,20020926,13.30176726,12.00548717,11.85829921,12.62659672,13.26743655,11.60811912,18.18185732,23.56072912,35.6822304,43.77677939,34.99956235,23.73909094,15.65598552,24.88857767,23.58874613,12.94543821,13.16681207,12.15267514,357.0061903
11560-30778,1063.88,931.2,사무소,업무시설,19820205,19.81309064,15.36242264,15.83560805,16.53919263,17.78780754,18.30558634,13.71494464,17.68994982,29.70786826,39.3487113,34.67383764,25.20393593,19.53314325,29.66946839,29.51834635,17.15730656,22.93958271,17.43725395,400.2380566
11590-51,1159,1159,사무소,업무시설,,17.00388671,12.84022413,13.79735323,24.46868858,19.10936945,15.05943515,13.25387298,42.2505572,49.51105077,32.32298464,31.28735283,22.90266031,17.34809087,28.83665948,45.92206823,17.62385677,17.3511102,13.9422813,434.8315028
11590-51,1385,1385,사무소,창고시설,,17.00388671,12.84022413,13.79735323,24.46868858,19.10936945,15.05943515,13.25387298,42.2505572,49.51105077,32.32298464,31.28735283,22.90266031,17.34809087,28.83665948,45.92206823,17.62385677,17.3511102,13.9422813,434.8315028
11590-42,6216,6216,사무소,업무시설,19870925,30.24995077,22.99299493,22.07771208,26.49627371,26.92651244,31.08483051,20.2615861,24.76973979,34.79453199,49.27103161,47.30197562,33.76110577,26.44146832,39.89963781,42.40099527,26.31512056,35.86110398,28.48272303,569.3892943
11590-931,1182.89,1182.89,기타,판매 및 영업시설,20061103,9.210463471,8.719355322,9.212679922,9.484646709,10.73997907,11.01112494,8.776285284,9.142328116,9.707769475,10.82551767,10.41506372,8.800912521,9.112652295,17.68736365,18.47001723,10.14835074,13.14786611,9.754766452,194.3671427
11590-614,3779.97,3779.97,사무소,자동차관련시설,,7.041265088,5.196149527,5.709623842,6.453518293,6.976934593,6.609665949,4.311897633,2.496023206,3.830003743,4.651094788,3.827664452,2.864461495,2.636965472,4.389679049,4.301955647,2.001263217,2.046294563,2.036352578,77.38081314
11590-15957,1996.92,1996.92,기타,교육연구 및 복지시설,20011015,11.2710384,9.183405833,10.99069139,12.54212628,14.48822444,16.91472304,9.007848726,10.42183193,15.44766443,16.0519075,16.18799828,12.4237273,10.26532753,18.35048077,24.89644729,17.52168792,22.91904826,19.26364991,268.1478292
11590-11416,22519.96,22519.96,사무소,교육연구 및 복지시설,20020725,10.36185233,9.258431187,10.77068965,10.36405038,14.41945279,13.46110295,8.54626296,15.98446445,15.78224384,16.72740538,13.91744257,10.981214,10.25365942,17.0080231,19.5797417,14.46072728,16.81044282,13.34631589,242.0335227
11590-100194692,29989.16,29989.16,기타,의료시설,,58.24331391,55.85246582,64.28178871,72.29584226,75.17142829,78.6698833,60.37160438,56.51087523,58.27089806,68.10809901,66.79282237,54.5280412,57.40913004,106.2138287,125.982935,70.97895333,87.91747748,75.85524877,1293.454636
11590-100194692,8521.41,8521.41,기타,의료시설,,58.24331391,55.85246582,64.28178871,72.29584226,75.17142829,78.6698833,60.37160438,56.51087523,58.27089806,68.10809901,66.79282237,54.5280412,57.40913004,106.2138287,125.982935,70.97895333,87.91747748,75.85524877,1293.454636
11590-100194692,39949.35,39949.35,기타,의료시설,,58.24331391,55.85246582,64.28178871,72.29584226,75.17142829,78.6698833,60.37160438,56.51087523,58.27089806,68.10809901,66.79282237,54.5280412,57.40913004,106.2138287,125.982935,70.97895333,87.91747748,75.85524877,1293.454636
11590-100189480,4492,4562.47,사무소,업무시설,20000627,18.60354711,15.3210408,14.58936326,18.44860363,20.10535113,23.27423222,13.29185509,16.83776531,22.8742485,35.61863662,32.95705196,22.80940178,19.19577552,32.27185746,31.42024219,18.46524571,26.52861916,21.10330191,403.7161394
11590-29,3773.69,3773.69,기타,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,1441.56,1441.56,기타,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,2360.34,2360.34,기타,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,2360.34,2360.34,기타,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,2360.34,2360.34,기타,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,2360.34,2360.34,기타,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,2270.37,2270.37,사무소,업무시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,2011.02,2011.02,사무소,교육연구 및 복지시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11590-29,8020.77,8020.77,사무소,문화 및 집회시설,,25.60038111,22.30685741,22.96147693,22.73047335,23.87958491,24.12871768,19.42833624,21.02887276,26.14048323,28.72877334,25.44058176,18.83130355,17.69416874,28.0024574,30.03095758,16.99188833,21.33731504,18.90012884,414.1627582
11620-100201244,2452.89,2955.3,기타,운동시설,20101014,3.88683044,3.262443745,2.587808344,1.930853044,7.444252699,4.212516496,1.954116333,8.262189964,8.879132406,5.670659493,11.79169627,11.08356174,10.9235103,17.91645518,18.66460258,12.55473218,3.872872466,2.848357189,137.7465909
11620-22300,3152.6,3152.6,기타,교육연구 및 복지시설,19950608,12.06123517,10.29832519,10.86444522,13.20917655,16.66695743,16.28140265,10.20237264,12.03157711,14.12944871,17.32030705,13.98464759,10.73011165,10.69085834,19.45743196,21.62944871,15.43789253,21.24563852,15.22679693,261.468074
11620-262,4895,2279,사무소,업무시설,,18.5317453,14.17982706,18.94856773,21.16525411,26.09353328,17.46609551,16.46897987,24.73801776,39.55431357,45.32971971,31.32122802,26.01488754,18.5845503,31.80658459,40.0778695,27.97485175,21.94777923,16.28753291,456.4913377
11620-100198343,7040.04,7040.04,기타,교육연구 및 복지시설,20100326,0.145702297,0.178905233,0.354685485,0.314841961,0.396872745,0.743355151,0.250779825,0.367576036,0.532028227,0.22343623,0.417966375,0.612887143,0.530465736,0.944525883,1.016400475,0.582027943,0.359763581,0.201951978,8.174172304
11620-100251795,1636.3,1636.3,기타,운동시설,20170530,4.110798753,3.895679276,3.683921041,3.687282283,10.22657826,4.283902707,6.532573489,15.68355436,10.49883884,13.68193485,19.01286439,14.90542688,14.72560044,24.80260343,24.98074925,9.843396688,5.147741857,4.899009961,194.6024568
11620-2537,2552.4,2552.4,사무소,관광휴게시설,20001221,69.3716698,57.01369299,61.66274879,62.51390848,67.03690644,70.86281539,60.28149976,80.70502272,99.65571619,120.7709411,108.9624471,83.35223711,71.0125764,123.22853,127.4584705,38.28925717,37.08793684,31.67499216,1370.941369
11620-100204345,1640.81,1640.81,사무소,자동차관련시설,20110601,13.9335095,10.62153,11.6315663,10.24276639,10.58189195,10.66410421,6.734064702,10.2295537,15.01841768,22.55992419,23.13100577,16.45272795,13.58410741,21.84790732,16.83589579,7.106956011,6.220238095,4.987054239,232.3832212
11620-28583,1054.1,1054.1,기타,제1종 근린생활시설,20070206,6.592590836,5.496869367,7.088274357,7.422208519,8.984916042,7.983113557,5.611659235,8.504885684,12.68949815,14.71136515,10.62067166,6.822170572,6.822170572,11.97467033,14.56266009,9.089270468,10.20586282,7.252632578,162.43549
11620-21970,5222.67,5222.67,사무소,교육연구 및 복지시설,20001215,13.25117229,11.8463353,15.01037783,14.86136401,15.67330503,16.0008195,13.15007458,18.79627662,23.13610663,26.38123795,25.5398101,16.79011885,14.20949438,24.77420553,26.41177788,14.87136848,14.50225651,12.87205586,318.0781573
11650-8236,46640.09,46640.09,사무소,자동차관련시설,19951207,10.71955479,8.921327124,10.23742128,12.25994096,12.41294775,13.3165427,9.099746591,9.712363334,11.32639324,14.84313173,15.13747079,11.30280838,10.48464958,18.28687509,20.7098657,12.39637938,15.50392055,12.6128884,229.2842274
11650-8722,17018,18089.92,기타,판매 및 영업시설,19880520,10.43393227,8.361009888,8.995686548,9.394582729,10.70695724,8.577788072,9.225082256,12.68045962,19.31347679,22.56180514,18.04412347,13.50090271,10.4772575,19.41639322,21.11474235,13.28093214,13.0024345,10.94608213,240.0336486
11650-10591,4370.2,4370.2,사무소,교육연구 및 복지시설,19991109,15.92656996,15.11307627,14.78281681,17.17408506,16.59301814,16.39972445,10.92465104,14.10925352,17.38220189,18.52891967,20.7494254,14.5053277,15.31111336,25.92625733,27.54968715,14.72471011,17.48655676,14.53378813,307.7211828
11650-10591,4370.2,4370.2,사무소,교육연구 및 복지시설,19991109,15.92656996,15.11307627,14.78281681,17.17408506,16.59301814,16.39972445,10.92465104,14.10925352,17.38220189,18.52891967,20.7494254,14.5053277,15.31111336,25.92625733,27.54968715,14.72471011,17.48655676,14.53378813,307.7211828
11650-10693,1423.1,1423.1,사무소,교육연구 및 복지시설,19880530,11.24657438,9.845583585,9.90742042,9.913217623,11.39343686,14.02150235,10.10066053,10.74028529,11.35865364,14.1103928,13.72584499,11.22725037,11.32387042,20.55301806,21.14046799,10.19341578,14.24566088,12.29007097,227.3373269
11650-100209834,18262.68,18262.68,사무소,묘지관련시설,20120105,37.35792063,31.32416765,32.60199215,36.81658442,39.53486016,42.3693839,31.99967091,34.96068211,42.86087803,56.07926931,51.01645815,40.91778972,33.50969025,56.14477174,53.36475807,31.96850079,40.73227478,37.38050768,730.9401605
11650-11668,1410.08,1410.08,기타,공공용시설,19900630,8.3275417,6.043806025,5.718115284,5.833179678,13.0081272,6.168621638,6.012602122,9.314365142,10.1822237,12.12466669,11.20220129,8.290487065,7.280260694,11.29971349,9.493787587,5.402175763,5.626453818,4.71568989,146.0440188
11650-12391,4581.82,4581.82,사무소,업무시설,19791227,20.95651946,15.02356051,12.87545124,16.97000319,17.4909752,19.37079588,12.46551589,14.83989987,22.92516947,36.41462345,35.12059618,25.59965254,17.62121821,26.65360053,26.0714083,16.8685697,22.60166266,18.00774583,377.8769681
11650-12394,54235.64,54630.61,기타,자동차관련시설,20050909,30.94607162,36.89190355,41.8642059,44.58035344,48.09236141,37.88490373,33.88369714,33.11947642,38.78039883,44.7701917,35.68716069,33.38719705,30.84141719,68.35151203,80.92951425,46.30593462,45.85324337,39.06530835,771.2348513
11650-100235134,15601.59,15601.59,기타,판매 및 영업시설,,6.545214302,6.270594856,7.341751706,7.648980008,8.216726629,7.215546621,6.687283155,7.093043081,6.819304955,6.845215776,7.537228577,6.693804926,6.711078807,12.48125992,14.03872939,7.339989065,8.003447085,7.329236956,140.8184358
11650-402,8467.83,8467.83,사무소,업무시설,,8.989042795,7.167681548,7.719129663,10.03308908,10.61961837,12.4082499,8.248016515,9.213066605,11.12282987,12.87860457,13.59173115,10.01491297,9.187454805,15.07143225,16.73931336,9.905538504,12.78454635,11.26868367,196.962942
11650-402,6408,6408,사무소,교육연구 및 복지시설,,8.989042795,7.167681548,7.719129663,10.03308908,10.61961837,12.4082499,8.248016515,9.213066605,11.12282987,12.87860457,13.59173115,10.01491297,9.187454805,15.07143225,16.73931336,9.905538504,12.78454635,11.26868367,196.962942
11650-402,2539,2539,기타,교육연구 및 복지시설,,8.989042795,7.167681548,7.719129663,10.03308908,10.61961837,12.4082499,8.248016515,9.213066605,11.12282987,12.87860457,13.59173115,10.01491297,9.187454805,15.07143225,16.73931336,9.905538504,12.78454635,11.26868367,196.962942
11650-402,1231,1231,기타,교육연구 및 복지시설,,8.989042795,7.167681548,7.719129663,10.03308908,10.61961837,12.4082499,8.248016515,9.213066605,11.12282987,12.87860457,13.59173115,10.01491297,9.187454805,15.07143225,16.73931336,9.905538504,12.78454635,11.26868367,196.962942
11650-402,5584,5584,기타,교육연구 및 복지시설,,8.989042795,7.167681548,7.719129663,10.03308908,10.61961837,12.4082499,8.248016515,9.213066605,11.12282987,12.87860457,13.59173115,10.01491297,9.187454805,15.07143225,16.73931336,9.905538504,12.78454635,11.26868367,196.962942
11650-402,4266,4266,사무소,교육연구 및 복지시설,,8.989042795,7.167681548,7.719129663,10.03308908,10.61961837,12.4082499,8.248016515,9.213066605,11.12282987,12.87860457,13.59173115,10.01491297,9.187454805,15.07143225,16.73931336,9.905538504,12.78454635,11.26868367,196.962942
11650-100204942,2723.52,7537.7,기타,교육연구 및 복지시설,,8.221871393,6.50898152,6.294095016,8.114245725,5.689931942,8.714030805,5.848999032,11.96760948,16.22666729,26.9366982,15.37222893,17.14093822,13.64365125,17.74327713,17.51562148,14.10881303,9.06062194,9.677189328,218.7854717
11650-18446,25815.83,25815.83,기타,의료시설,19780415,19.27547942,16.23017738,18.27223839,23.79986427,25.9830693,28.12877796,17.64832856,18.47591187,21.87434028,27.84734212,28.29921602,21.51428988,19.6510823,33.9853493,34.76915133,24.49237541,31.41535639,26.04400091,437.7063511
11680-100195907,4220.58,4220.58,기타,운동시설,,19.15541602,16.99467758,18.06815749,19.43599887,20.9622944,21.98880174,16.40783355,20.1443453,23.54453342,26.74367891,29.01903044,23.22950402,23.07418137,40.43023462,40.164683,21.80028514,25.20485736,22.32512537,428.6936386
11680-100239949,6125.37,6125.37,기타,판매 및 영업시설,20140813,141.7863737,138.3159711,157.246501,167.5014734,191.9123661,176.1649092,131.6633934,128.2244175,136.985276,150.7981967,144.9214088,125.4534828,137.1864067,280.9050719,319.3425867,170.6589561,193.5443083,166.5932425,3059.204342
11680-100294483,6078.17,6178.85,기타,교육연구 및 복지시설,20201013,13.19920044,12.11819008,15.43558059,17.12665819,19.45498819,12.97132473,14.20785026,21.31037616,23.39324005,24.25357078,21.40352535,18.88210067,16.36347447,30.91593676,33.54650191,16.12440487,13.70212611,15.62467745,340.0337271
11680-10414,3616.94,3616.94,기타,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,3998.95,3998.95,기타,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,1591.86,1591.86,사무소,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,5282,5282,사무소,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,7794.77,7794.77,사무소,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,1375,1375,기타,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,1698,1698,기타,기타,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-10414,1036.85,1522.85,사무소,교육연구 및 복지시설,19770615,11.91484315,9.526799485,10.45398529,13.03036048,14.84657019,15.26694596,10.9992546,11.69429703,13.90243454,17.67560698,17.7677903,13.77684715,11.09193354,18.65552561,23.42566564,14.19930449,17.69196208,15.20638251,261.126509
11680-24196,5140.22,5140.22,사무소,업무시설,19801230,15.05854808,12.65106357,13.67718697,16.625018,17.33549342,19.67075339,12.99292637,12.84633732,15.00237344,18.65693492,18.67030983,14.3865924,14.39568734,24.73824078,27.5148729,16.63464793,20.53691282,15.88083779,307.2747373
11680-100222189,1669.48,1669.48,사무소,업무시설,20130826,23.09895896,18.0749395,20.57047703,20.64789635,20.56882982,22.49772384,16.23499533,21.74000288,33.95084098,43.64966936,39.43772911,26.12654839,21.28207586,34.31817093,35.68206867,21.3364341,22.64762082,21.62469751,463.4896794
11680-100270515,1205.64,1205.64,사무소,업무시설,20180410,26.86498457,18.92729173,16.4433413,20.40078299,23.3774178,23.83360705,15.00178329,24.59544308,35.40028533,42.68106566,37.60139843,27.46715437,21.71004612,31.95149464,30.82014532,20.41218772,23.61691716,20.30726419,461.4126108
11680-10827,9716.49,9716.49,기타,교육연구 및 복지시설,20010913,135.4770014,110.3872358,37.97847432,134.0090687,155.7851575,154.2631964,154.311738,161.5312094,145.9006727,154.387778,150.6995172,105.9050739,149.3900548,232.8945182,122.8084084,155.6881388,158.1642787,162.8644261,2582.445948
11680-10827,27286.52,27286.52,기타,분뇨 및 쓰레기처리시설,20010913,135.4770014,110.3872358,37.97847432,134.0090687,155.7851575,154.2631964,154.311738,161.5312094,145.9006727,154.387778,150.6995172,105.9050739,149.3900548,232.8945182,122.8084084,155.6881388,158.1642787,162.8644261,2582.445948
11680-10827,5277,5277,기타,분뇨 및 쓰레기처리시설,20010913,135.4770014,110.3872358,37.97847432,134.0090687,155.7851575,154.2631964,154.311738,161.5312094,145.9006727,154.387778,150.6995172,105.9050739,149.3900548,232.8945182,122.8084084,155.6881388,158.1642787,162.8644261,2582.445948
11680-3298,2290.95,2290.95,사무소,교육연구 및 복지시설,19981119,30.05651295,22.4545398,20.40902513,21.11416187,25.17666241,24.15865987,21.39469503,34.08620538,49.6453352,68.90702725,64.11799337,46.6431549,34.40905625,50.8487749,41.65679686,22.39367836,28.97622255,21.92152679,628.3700289
11680-3298,3332.17,3332.17,사무소,교육연구 및 복지시설,19981119,30.05651295,22.4545398,20.40902513,21.11416187,25.17666241,24.15865987,21.39469503,34.08620538,49.6453352,68.90702725,64.11799337,46.6431549,34.40905625,50.8487749,41.65679686,22.39367836,28.97622255,21.92152679,628.3700289
11680-73,6381.07,6381.07,기타,교육연구 및 복지시설,,24.64330757,22.19929302,24.27826351,23.71936566,22.35793745,21.79377843,20.5092442,22.77033202,22.71488741,15.64023623,15.6770644,16.04048965,26.93272475,51.00094627,56.27101708,31.51074971,31.86081968,24.67406517,474.5945222
11710-100229082,100151.5,100151.5,기타,운동시설,,11.24268325,13.69914627,14.20346087,16.14199677,18.63940591,14.12195943,15.22509469,15.63409993,17.83216387,20.85848568,17.34447956,17.02943762,16.22649427,31.12855754,33.68019966,17.45717908,17.80244211,15.21923284,323.4865194
11710-100229082,26095.87,26095.87,기타,운동시설,,11.24268325,13.69914627,14.20346087,16.14199677,18.63940591,14.12195943,15.22509469,15.63409993,17.83216387,20.85848568,17.34447956,17.02943762,16.22649427,31.12855754,33.68019966,17.45717908,17.80244211,15.21923284,323.4865194
